Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2015-12-03T01:05:24.907,3,0.003251426964729277,2.6718410438527185,FoVF,0.639410390696209,0.7077619122832278,2457359.5481427475
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2015-12-20T23:20:53.272,2,0.0018768593134235237,-2.4725051733510495,FoVP,-0.430637688264386,0.7069836819221904,2457377.4770442466
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2015-12-21T01:07:27.484,6,-0.002404653060007229,-2.4689722887760803,FoVF,-0.43327365225814396,0.7045983794225721,2457377.551056924
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-03-23T19:36:51.227,7,-0.006905569382904967,0.5633259600817695,FoVP,0.1500605225585695,0.7030098543900202,2457471.322305249
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-03-23T21:23:25.533,7,-0.004584669785412795,0.5682080608853517,FoVF,0.14614634757750083,0.7046425492233782,2457471.3963088687
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-03-24T01:37:05.628,3,8.186668061665904E-4,0.5798841962194863,FoVP,0.13674330476367605,0.7084451593470794,2457471.5724565126
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-03-24T03:23:39.805,3,0.0030371628888032627,0.5848126369455418,FoVF,0.13275677345332926,0.7100069176962205,2457471.6464586146
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-04-01T09:29:52.719,2,0.004017494996314889,1.1668935172088182,FoVF,-0.3771431840310872,0.7122527322700728,2457479.9002248826
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-04-01T13:43:32.697,4,-0.0019093434847302477,1.1782417135243464,FoVP,-0.38721513798458757,0.7087345156512572,2457480.076369481
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-04-01T15:30:06.958,7,-0.00447135209038638,1.1829707151353146,FoVF,-0.3914130601027359,0.7072287089771839,2457480.150371853
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-05-11T00:57:09.087,2,0.002234903717166581,-0.39088531622840456,FoVP,0.7176500732522296,0.7193131343726439,2457519.540788039
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-06-17T14:15:30.691,2,0.005000473581910463,0.7259669589874712,FoVF,-0.47884537547243683,0.7197015216669624,2457557.0919460664
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-06-17T18:29:10.785,4,-9.586267651183508E-4,0.7151059061920856,FoVP,-0.47128980915924046,0.7229532539727368,2457557.268091295
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-06-17T20:15:44.960,7,-0.003410833102139456,0.7105153227748884,FoVF,-0.4680949852430832,0.7243068901078222,2457557.3420923813
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-07-01T00:38:08.751,6,-0.0045785858916949,-0.18991542474743145,FoVP,0.1449241937991227,0.7262424456079604,2457570.5234064646
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-07-01T02:24:42.900,6,-0.002706226432370011,-0.19476440923269747,FoVF,0.14767310223791535,0.7249218163855569,2457570.597408254
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-07-01T06:38:22.902,2,0.0018043106316647458,-0.20628540923818683,FoVP,0.15416438592513365,0.7217386606664871,2457570.773554849
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-07-01T08:24:57.157,2,0.003721578498697925,-0.2111168458591136,FoVF,0.1568697779999813,0.7203849407563998,2457570.847557895
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-24T21:08:40.043,2,0.004740216504406042,-2.366518621880242,FoVF,0.010163917533496096,0.7176168868255576,2457656.3778806753
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T01:22:20.216,2,0.0023733338422059908,-2.379011075974951,FoVP,0.017600271307692986,0.7193031065677268,2457656.5540509834
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T03:08:54.459,4,0.001410384041872496,-2.3842655873482332,FoVF,0.020741969194891147,0.7199873701575793,2457656.628063027
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T07:22:34.492,4,-8.058412607996979E-4,-2.3967872714507736,FoVP,0.028261242378205233,0.7215578852311233,2457656.8042317703
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T09:09:08.679,6,-0.0017047009667101513,-2.402053836948162,FoVF,0.0314373029010865,0.7221929908121715,2457656.878243177
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T13:22:48.580,6,-0.0037664745442534593,-2.414603632286065,FoVP,0.039037172397495025,0.7236452097706246,2457657.054410456
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T15:09:22.713,7,-0.004599647217824582,-2.419881749800808,FoVF,0.04224656791277665,0.7242300832195155,2457657.12842127
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-25T19:23:02.493,7,-0.006503162373247474,-2.432458383876775,FoVP,0.04992446439435863,0.725561487329758,2457657.304587189
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-09-30T19:27:27.649,7,-0.006046424331579526,-2.792827543393181,FoVP,0.28271313628528894,0.7240716718488392,2457662.30798562
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T01:27:41.603,5,-0.002883077617187008,-2.810666540453971,FoVP,0.29458435535549465,0.721931090890976,2457662.5581643493
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T03:14:15.769,6,-0.001884013938017441,-2.8159328747291177,FoVF,0.2980905066607958,0.7212614073830832,2457662.6321760137
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T07:27:55.761,3,6.110190603742991E-4,-2.8284463658882997,FoVP,0.3064239326344015,0.7196012031264484,2457662.8083455143
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T09:14:29.992,4,0.0017085880415516448,-2.83369388525038,FoVF,0.3099193951360566,0.7188761412189072,2457662.8823579415
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T13:28:10.143,1,0.004439251479428665,-2.846160147035436,FoVP,0.31822500224663375,0.7170853726056914,2457663.0585293337
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-10-01T15:14:44.443,1,0.005636286662708491,-2.851386787379082,FoVF,0.32170779796121085,0.7163060125359797,2457663.132542587
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-11-10T18:58:10.182,5,-0.0021789853204073834,-1.9508850024058888,FoVP,-0.7095850680834295,0.7101777269198384,2457703.291127295
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-12-16T18:15:17.083,2,0.003191124668809492,2.694039377830648,FoVP,0.48605405432894744,0.7091938426938426,2457739.264564152
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-12-16T20:01:51.220,1,0.006777936525587531,2.6982718491843736,FoVF,0.4822589912992991,0.7110493062371058,2457739.3385762013
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-12-28T08:08:09.403,1,0.006791752306261885,-2.7776781332998026,FoVF,-0.23981039077485328,0.7130814077349962,2457750.8437938658
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-12-28T12:21:49.305,4,-5.950131629125545E-4,-2.7667097312320155,FoVP,-0.2484298124709703,0.7082150529986599,2457751.0199618945
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2016-12-28T14:08:23.549,7,-0.003740908294215428,-2.7621305095323745,FoVF,-0.25201075457842925,0.7061450008932432,2457751.093974271
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-03-31T21:58:18.147,5,-0.003498734635045445,0.20618444232481067,FoVP,0.37002490347713735,0.7070641673515021,2457844.420042057
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-03-31T23:44:52.378,4,2.8046850483054854E-4,0.21001542954500915,FoVF,0.3671169670791576,0.7093783238575505,2457844.4940441526
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-04-17T04:03:22.334,1,0.004942644936501461,1.2448649731572021,FoVP,-0.594460863793146,0.7149282053141931,2457860.672298794
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-04-17T05:49:56.515,4,5.136836160210367E-4,1.2478330982666044,FoVF,-0.597262560901997,0.7132024432925086,2457860.746299292
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-05-22T03:29:40.850,4,-2.5122749350117745E-4,-0.4460726696069135,FoVP,0.7027188688614214,0.7192254047520857,2457895.645744994
HD 87883,2.6560377349991886,0.5976402319790673,10:08:43.141,+34:14:32.147,2017-05-22T05:16:15.071,2,0.004806283830592265,-0.4474543838953191,FoVF,0.7032742970832554,0.7184592304390612,2457895.7197454423
