Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-03-27T01:02:19.227,6,-0.0025041966127168037,0.5555017021921546,FoVF,-0.2644686880394651,0.7106924806696339,2457108.540473546
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-03-27T05:15:59.064,7,-0.006053332247973963,0.5431539342532203,FoVP,-0.2533696637136743,0.7130784880496899,2457108.716618297
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-03-31T23:20:05.550,5,-0.0034827656642555005,0.2011066828605668,FoVP,0.0516253489403418,0.7122814768593504,2457113.469194404
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-04-01T01:06:39.710,6,-0.002037536990690947,0.19592174706567062,FoVF,0.05610828890456216,0.7112687531306835,2457113.543196794
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-04-01T05:20:19.719,2,0.0015566276688940305,0.18362518478087828,FoVP,0.06671000493472105,0.708746712617785,2457113.719344586
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-04-01T07:06:53.970,3,0.003130678427256436,0.1784786273023419,FoVF,0.0711343854468053,0.7076409063907182,2457113.7933480493
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-07-10T13:59:12.226,5,-0.0032810618509275906,-3.0238020144314532,FoVP,-0.561471384997336,0.7295548728521238,2457214.081143565
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2015-09-02T15:23:19.132,4,0.0013541982684734295,-2.507099421985101,FoVF,-0.6411313536577999,0.7232684576702629,2457268.1441122293
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-01-03T19:38:19.828,5,-0.0031263162032420582,-1.1975644334757263,FoVP,0.4820268167494779,0.7003392271474488,2457391.3222734467
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-01-03T21:24:54.054,4,7.597692101517263E-4,-1.1935925477014777,FoVF,0.4801397013494539,0.7023141211480857,2457391.3962752675
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-01-28T03:20:51.277,3,0.0028864078019291226,0.41008631500794424,FoVF,-0.6836530464924859,0.7009243886406165,2457415.6414742027
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-02-24T15:04:55.280,3,0.0034477793858299793,-0.8812758760897216,FoVF,0.6550596992459116,0.7062483641141343,2457443.1279577184
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-07-20T03:05:25.412,1,0.004397709152177456,-2.8525586076024307,FoVP,-0.6532860566965553,0.7246835788266625,2457589.627952603
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-07-20T04:51:59.630,5,-6.103660672334393E-4,-2.853970063730631,FoVF,-0.6520204173455068,0.726269603512604,2457589.701965814
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-08-16T14:54:02.009,3,0.001177062433308607,2.134933466015947,FoVP,0.7184498044957656,0.7226620041996807,2457617.12240862
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-08-16T16:40:36.202,1,0.006240401536313693,2.136285825815957,FoVF,0.7178293392806211,0.7231322408054717,2457617.196421937
eps Eri,0.9290856295562457,-0.16507779544841453,03:32:55.844,-09:27:29.739,2016-09-12T14:47:07.060,1,0.00485983259600221,-2.4930034720708996,FoVP,-0.5345576756815504,0.7231074927865798,2457644.119830428
